movie,Nosey,Bossy,Easygoing,Rebellious,Humble,Conscientious
ID129vid3,55.05882353,45.75,57.05555556,29.14285714,66.23529412,54.2
ID129vid3,56.29411765,44.75,57.83333333,27.78571429,66.35294118,55.53333333
ID129vid3,54.70588235,45.25,58.05555556,27.5,66.70588235,55.53333333
ID129vid3,54.70588235,44.5,58.38888889,26.92857143,67.41176471,55.4
ID129vid3,58.17647059,40.875,58.5,26.5,66.82352941,55.13333333
ID129vid3,54.64705882,40.625,59.05555556,26.21428571,66.82352941,54.73333333
ID129vid3,60.88235294,40.125,58.83333333,25.92857143,66.70588235,54.6
ID129vid3,58.11764706,40.9375,60.05555556,26.07142857,66.47058824,54.6
ID129vid3,57,40.6875,60.5,25.92857143,67.17647059,55.4
ID129vid3,54.23529412,40.75,61.27777778,27.92857143,68.23529412,55.66666667
ID129vid3,54.23529412,39.125,62.94444444,29.28571429,68.94117647,56.46666667
ID129vid3,54.35294118,39.1875,63.72222222,29.42857143,69.52941176,56.46666667
ID129vid3,53.52941176,39.875,63.83333333,29.07142857,70,56.73333333
ID129vid3,53.64705882,39.75,63.94444444,26.21428571,70.23529412,56.86666667
ID129vid3,55.23529412,39.625,64.05555556,26.07142857,70.35294118,56.73333333
ID129vid3,54.64705882,39.375,63.27777778,26.35714286,70.58823529,56.6
ID129vid3,54.64705882,39.25,62.94444444,26.64285714,71.17647059,56.33333333
ID129vid3,54.17647059,38.75,62.94444444,26.92857143,71.52941176,56.33333333
ID129vid3,54.52941176,37.625,63.5,26.78571429,71.76470588,56.6
ID129vid3,53.41176471,37.375,63.38888889,27.07142857,71.41176471,56.46666667
ID129vid3,55.47058824,38,62.72222222,27.5,72,56.6
ID129vid3,54.11764706,37.6875,60.16666667,27.35714286,72.47058824,57
ID129vid3,55.23529412,37.4375,58.5,27.78571429,73.05882353,57.26666667
ID129vid3,51.52941176,37.0625,58.16666667,28.07142857,72.94117647,57.13333333
ID129vid3,55.17647059,35.8125,56.66666667,28.07142857,72.82352941,57.66666667
ID129vid3,54.76470588,34.8125,55.83333333,27.78571429,72.82352941,58.13333333
ID129vid3,54.94117647,35.0625,55.11111111,28.21428571,72.58823529,58
ID129vid3,56.17647059,36,54.66666667,27.5,73.05882353,55
ID129vid3,56.05882353,34.875,53.44444444,27.35714286,73.05882353,55.13333333
ID129vid3,56.17647059,35.25,52.88888889,27.5,73.41176471,55.4
ID129vid3,56.64705882,34.75,52.22222222,27.78571429,73.88235294,55.26666667
ID129vid3,57.35294118,35.25,52,28.35714286,73.64705882,55.4
ID129vid3,57.29411765,35.375,51.33333333,27.92857143,73.52941176,55.53333333
ID129vid3,57.29411765,34.875,51.44444444,27.92857143,73.17647059,57
ID129vid3,54.35294118,35.875,51.44444444,27.78571429,73.41176471,57.8
ID129vid3,53.41176471,34.75,51.11111111,29.57142857,73.64705882,58.2
ID129vid3,49.23529412,35.375,50.66666667,29.14285714,73.64705882,58.2
ID129vid3,48.41176471,34.875,50.22222222,29.71428571,73.52941176,58.2
ID129vid3,48.41176471,34.375,49.55555556,30.14285714,73.05882353,58.33333333
ID129vid3,48.64705882,33.5,49.33333333,29.07142857,73.64705882,58.33333333
ID129vid3,48.29411765,33.625,49.88888889,28.92857143,73.76470588,58.33333333
ID129vid3,48.64705882,33.625,49.77777778,30.07142857,74.11764706,58.6
ID129vid3,49.29411765,33.75,49.22222222,30.35714286,73.76470588,58.73333333
ID129vid3,49.05882353,34.625,49.11111111,30.78571429,74,58.6
ID129vid3,48.58823529,34.375,49.77777778,29.92857143,73.88235294,58.6
ID129vid3,48.17647059,35.25,49.55555556,30.21428571,73.76470588,58.86666667
ID129vid3,48.05882353,34.125,49.44444444,30.78571429,73.76470588,59.13333333
ID129vid3,47.82352941,33.625,49.77777778,30.64285714,74.11764706,59.26666667
ID129vid3,47.82352941,33.875,49.55555556,30.5,73.76470588,59.26666667
ID129vid3,47.70588235,34.25,50.33333333,30.78571429,73.29411765,59.8
ID129vid3,47.70588235,33.5625,50.33333333,31.21428571,72.94117647,60.73333333
ID129vid3,47.47058824,37.875,50.44444444,31.07142857,73.05882353,60.86666667
ID129vid3,46.64705882,31.875,50,30.64285714,73.29411765,61.46666667
ID129vid3,45.94117647,31.875,50.44444444,30.78571429,74,61.73333333
ID129vid3,45.82352941,32,50,29.92857143,74,64.13333333
ID129vid3,45.70588235,33.4375,50.11111111,29.64285714,74,64.26666667
ID129vid3,45.82352941,35.125,50.22222222,29.07142857,74,64.4
ID129vid3,45.58823529,33.625,49.88888889,29.07142857,73.88235294,64.4
ID129vid3,45.58823529,33.5625,50,28.78571429,73.88235294,64.4
ID129vid3,45.47058824,33.3125,50.22222222,28.64285714,73.88235294,64.4
ID129vid3,45.47058824,33.3125,49.88888889,28.5,74,64.26666667
ID129vid3,45,31.375,49.33333333,28.21428571,74.23529412,64.26666667
ID129vid3,45.11764706,33.25,47.16666667,28.92857143,74.82352941,64.13333333
ID129vid3,45.11764706,32.1875,47.27777778,28.35714286,74.70588235,64
ID129vid3,44.76470588,32.4375,47.38888889,28.5,74.35294118,63.86666667
ID129vid3,44.52941176,32.9375,47.05555556,28.35714286,74.47058824,63.73333333
ID129vid3,44.29411765,31.5625,47.61111111,35.92857143,74.47058824,63.6
ID129vid3,44.29411765,33.75,47.16666667,34.14285714,75.29411765,63.6
ID129vid3,44.17647059,32.4375,46.5,29.35714286,74.94117647,63.06666667
ID129vid3,44.29411765,32.6875,46.61111111,29.35714286,74.94117647,63.06666667
ID129vid3,44.17647059,31.75,46.16666667,29.78571429,74.47058824,63.06666667
ID129vid3,44.29411765,32.75,45.94444444,29.5,74.58823529,62.66666667
ID129vid3,44.70588235,31,45.61111111,29.92857143,74.47058824,62.66666667
ID129vid3,44.82352941,28.3125,45.5,29.35714286,74.35294118,62.66666667
ID129vid3,46.05882353,32.25,45.61111111,29.07142857,74.70588235,62.66666667
ID129vid3,46.29411765,34.5,45.5,30.57142857,74.94117647,62.66666667
ID129vid3,46.82352941,28.375,45.61111111,30.85714286,75.05882353,62.4
ID129vid3,47.41176471,29.5,45.27777778,28.78571429,75.29411765,62.13333333
ID129vid3,47.52941176,33,45.38888889,28.21428571,75.05882353,61.46666667
ID129vid3,47.05882353,33.5,45.16666667,28.21428571,75.29411765,59.86666667
ID129vid3,47.17647059,27.75,44.83333333,28.35714286,75.17647059,59.46666667
ID129vid3,47.17647059,28.375,44.38888889,28.35714286,75.41176471,59.6
ID129vid3,47.17647059,28.125,43.94444444,29.07142857,75.41176471,59.86666667
ID129vid3,46.82352941,27.9375,43.27777778,28.78571429,75.17647059,60.13333333
ID129vid3,45.76470588,28.3125,43.83333333,29.78571429,75.29411765,59.86666667
ID129vid3,45.17647059,33.9375,43.83333333,29.78571429,76.35294118,59.2
ID129vid3,44.82352941,34.0625,43.27777778,29.5,76.70588235,59.33333333
ID129vid3,46.11764706,33.8125,43.16666667,29.64285714,77.29411765,59.33333333
ID129vid3,46.47058824,33.3125,43.16666667,29.78571429,77.17647059,59.06666667
ID129vid3,46.58823529,32.6875,43.61111111,29.92857143,77.41176471,59.2
ID129vid3,47.05882353,32.0625,42.94444444,29.78571429,77.64705882,59.06666667
ID129vid3,46.47058824,31.6875,42.05555556,29.92857143,77.41176471,59.33333333
ID129vid3,46.11764706,31.8125,41.83333333,29.92857143,77.76470588,59.2
ID129vid3,45.76470588,31.1875,42.5,29.78571429,77.64705882,58.93333333
ID129vid3,45.64705882,30.4375,43.05555556,30.35714286,77.76470588,58.53333333
ID129vid3,45.64705882,27.6875,42.61111111,30.64285714,77.64705882,58.53333333
ID129vid3,45.64705882,26.1875,42.16666667,31.07142857,78,58.4
ID129vid3,45.52941176,26.3125,41.83333333,31.92857143,78.11764706,58.8
ID129vid3,45.41176471,26.6875,42.05555556,37.07142857,77.82352941,58.8
ID129vid3,44.94117647,27.0625,41.83333333,36.92857143,77.94117647,55.53333333
ID129vid3,44.47058824,26.8125,41.83333333,32.78571429,77.94117647,58.4
ID129vid3,44.35294118,25.9375,41.94444444,32.78571429,77.94117647,58.13333333
ID129vid3,44.35294118,25.6875,40.44444444,32.21428571,77.82352941,58.4
ID129vid3,43.29411765,25.8125,38.94444444,31.5,78.05882353,58
ID129vid3,39.35294118,25.0625,38.94444444,31.64285714,77.82352941,57.86666667
ID129vid3,39.23529412,25.4375,38.5,31.07142857,77.70588235,57.73333333
ID129vid3,39.11764706,24.6875,38.38888889,31.5,77.70588235,57.2
ID129vid3,39.11764706,23.9375,38.05555556,31.21428571,77.82352941,57.06666667
ID129vid3,39.11764706,23.1875,37.72222222,31.35714286,77.70588235,56.66666667
ID129vid3,39,23.1875,38.16666667,30.64285714,77.94117647,56.26666667
ID129vid3,38.76470588,22.6875,38.72222222,30.5,77.70588235,56.13333333
ID129vid3,38.52941176,23.8125,38.72222222,31.21428571,77.70588235,56.66666667
ID129vid3,38.29411765,24.9375,37.94444444,30.64285714,78.05882353,57.33333333
ID129vid3,38.29411765,25.1875,38.61111111,30.35714286,78.05882353,59.2
ID129vid3,37.94117647,23.8125,38.83333333,31.07142857,78.41176471,59.46666667
ID129vid3,37.94117647,23.5625,38.72222222,30.78571429,78.76470588,59.73333333
ID129vid3,37.94117647,22.9375,38.5,30.92857143,79,60
ID129vid3,37.35294118,23.1875,38.5,29.92857143,79.58823529,60.53333333
ID129vid3,36.58823529,24.4375,38.16666667,29.78571429,79.35294118,60.66666667
ID129vid3,36.23529412,24.3125,38.16666667,28.92857143,79.23529412,60.93333333
ID129vid3,35.76470588,23.9375,38.05555556,29.64285714,79.35294118,61.2
ID129vid3,35.76470588,23.4375,37.72222222,33.35714286,79.11764706,61.86666667
ID129vid3,36.11764706,23.4375,37.5,33.14285714,79.23529412,61.73333333
ID129vid3,35.29411765,23.8125,37.61111111,29.64285714,79,62.26666667
ID129vid3,35.23529412,23.8125,37.5,30.07142857,79,61.86666667
ID129vid3,35.23529412,23.4375,37.61111111,29.78571429,78.88235294,61.46666667
ID129vid3,35.23529412,22.8125,37.72222222,30.07142857,78.88235294,60.8
ID129vid3,35.11764706,21.6875,37.72222222,29.78571429,79.11764706,60.66666667
ID129vid3,35.11764706,22.1875,38.38888889,29.35714286,79,60.66666667
ID129vid3,35.11764706,22.3125,38.94444444,29.78571429,79.11764706,60.8
ID129vid3,34.88235294,22.6875,39.27777778,29.35714286,78.76470588,60.8
ID129vid3,34.76470588,23.6875,39.38888889,29.21428571,78.88235294,60.4
ID129vid3,34.05882353,23.4375,39.38888889,28.92857143,79.11764706,60.26666667
ID129vid3,34.17647059,23.1875,38.83333333,29.35714286,78.64705882,59.6
ID129vid3,34.17647059,23.1875,38.16666667,30.5,78.29411765,60.93333333
ID129vid3,34.76470588,22.9375,37.72222222,30.21428571,78.41176471,61.33333333
ID129vid3,34.88235294,22.125,38.05555556,30.64285714,78.52941176,61.2
ID129vid3,34.88235294,21.5,37.72222222,30.64285714,78.41176471,60.66666667
ID129vid3,35,21.875,38.27777778,30.64285714,78.52941176,60.4
ID129vid3,35.88235294,21.75,38.5,31.35714286,78.41176471,60.13333333
ID129vid3,36.23529412,21.375,40.83333333,31.07142857,78.41176471,60.26666667
ID129vid3,36.11764706,21.625,39.16666667,31.78571429,78.41176471,60.26666667
ID129vid3,35.76470588,21.25,39.61111111,32.07142857,77.94117647,59.06666667
ID129vid3,35.64705882,21.375,40.05555556,32.78571429,77.82352941,59.6
ID129vid3,36.58823529,21.25,38.83333333,32.78571429,77.70588235,60.13333333
ID129vid3,38.23529412,21,39.16666667,33.64285714,77.35294118,60.26666667
ID129vid3,38.58823529,20.875,39.38888889,33.35714286,77.35294118,59.73333333
ID129vid3,37.94117647,20.125,38.5,33.92857143,77.58823529,59.33333333
ID129vid3,36.76470588,20.875,38.38888889,34.21428571,77.23529412,57.73333333
ID129vid3,34.17647059,21.25,38.05555556,34.35714286,77.23529412,56.8
ID129vid3,34.88235294,21.375,37.72222222,33.21428571,77.47058824,58
ID129vid3,35.58823529,21.75,38.27777778,33.07142857,77.35294118,59.33333333
ID129vid3,35.58823529,21.25,38.38888889,32.5,77.47058824,59.73333333
ID129vid3,35.47058824,21.25,39.38888889,32.5,77.35294118,60.4
ID129vid3,34.64705882,20.375,39.05555556,33.07142857,77.58823529,61.2
ID131vid2,66.86666667,72.5625,26.16666667,75.88235294,23.66666667,32.73333333
ID131vid2,66.73333333,72.8125,25.94444444,76,23.66666667,32.33333333
ID131vid2,65.53333333,72.0625,25.94444444,74.52941176,23.88888889,30.8
ID131vid2,58.8,71.4375,25.72222222,73.47058824,24.27777778,30
ID131vid2,57.33333333,70.3125,25.05555556,72.41176471,24.83333333,29.2
ID131vid2,55.73333333,69.4375,24.5,71.47058824,29.5,27.6
ID131vid2,54.2,68.8125,23.33333333,69.52941176,29.16666667,26.26666667
ID131vid2,51.4,68.1875,23,66.82352941,28.72222222,25.86666667
ID131vid2,50.2,68.9375,22.77777778,64.35294118,28.38888889,25.73333333
ID131vid2,49,68.5625,22.77777778,63.41176471,28.38888889,25.6
ID131vid2,48.73333333,67.8125,22,62.64705882,32.16666667,25.73333333
ID131vid2,47.93333333,67.5625,21.38888889,61.41176471,34.05555556,26
ID131vid2,47.53333333,67.6875,21.38888889,61.64705882,33.33333333,26.73333333
ID131vid2,52,66.6875,21.05555556,64,30.11111111,26.2
ID131vid2,50.53333333,64.9375,20.83333333,64.41176471,30.33333333,25.8
ID131vid2,47.4,62.75,21.61111111,60.94117647,32.22222222,25.53333333
ID131vid2,47,62.125,22.5,56.70588235,33.11111111,25
ID131vid2,47.26666667,61.375,22.38888889,55.64705882,34.83333333,24.33333333
ID131vid2,46.86666667,60.375,23.33333333,54.70588235,35.72222222,23.4
ID131vid2,46.13333333,60.875,23.77777778,53.88235294,35.72222222,23.53333333
ID131vid2,46,61,24,54.70588235,35.94444444,23.53333333
ID131vid2,45.46666667,60.875,24.11111111,54.82352941,36.05555556,22.86666667
ID131vid2,45.33333333,57.9375,24.33333333,56.17647059,36.5,22.46666667
ID131vid2,44.93333333,58.3125,24.77777778,55.11764706,36.83333333,22.73333333
ID131vid2,44.53333333,57.4375,25.33333333,54.41176471,37.16666667,23
ID131vid2,44.4,56.75,28.22222222,53.82352941,37.61111111,23.66666667
ID131vid2,44.66666667,56.125,31,52.52941176,39.27777778,23.53333333
ID131vid2,44,55.75,30.77777778,52.05882353,40.27777778,23.8
ID131vid2,43.86666667,54.625,30.88888889,51,40.72222222,24.06666667
ID131vid2,43.33333333,50.875,31.22222222,53.17647059,40.5,25.13333333
ID131vid2,43.06666667,50.625,32.11111111,53.47058824,40.61111111,25.13333333
ID131vid2,42.66666667,51.5,32.33333333,53.58823529,40.83333333,25
ID131vid2,42.26666667,49.5625,32.33333333,51.88235294,41.16666667,24.66666667
ID131vid2,41.6,48.5625,32.11111111,49.52941176,40.38888889,24.66666667
ID131vid2,40.93333333,41.9375,32.44444444,49.23529412,36.83333333,24.13333333
ID131vid2,40.8,42,33.11111111,48.35294118,37.27777778,24.26666667
ID131vid2,40.26666667,48.1875,33,48.35294118,37.38888889,24.13333333
ID131vid2,39.06666667,40.375,32.88888889,43.11764706,38.55555556,24
ID131vid2,38.93333333,39.5,30.27777778,43.05882353,39.61111111,23.73333333
ID131vid2,38.53333333,40.9375,30.16666667,43.41176471,39.94444444,23.73333333
ID131vid2,38.66666667,40.8125,29.94444444,43.17647059,40.72222222,23.73333333
ID131vid2,38.4,43.3125,30.05555556,44.70588235,42.44444444,23.73333333
ID131vid2,38,42.6875,30.77777778,45.88235294,45.38888889,23.73333333
ID131vid2,38.13333333,42.1875,30.66666667,47.58823529,45.38888889,23.73333333
ID131vid2,37.6,41.875,30.72222222,47.47058824,44.72222222,23.73333333
ID131vid2,36.93333333,42.375,29.94444444,48.29411765,43.94444444,22.93333333
ID131vid2,36.66666667,41.75,29.33333333,47.58823529,43.61111111,23.06666667
ID131vid2,36.8,41,29.55555556,48.05882353,39.61111111,23.2
ID131vid2,36.8,40.625,29.33333333,48.05882353,39.94444444,23.73333333
ID131vid2,36.66666667,40.9375,28.27777778,48.52941176,40.16666667,23.86666667
ID131vid2,36,38.625,27.94444444,51.88235294,39.94444444,24.13333333
ID131vid2,36,38,28.05555556,51.76470588,40.27777778,24.13333333
ID131vid2,36,37.125,27.94444444,52,40.61111111,24.26666667
ID131vid2,32.8,36.75,28.27777778,52.58823529,41.33333333,25.2
ID131vid2,32.8,39.1875,28.61111111,52.47058824,42.16666667,24.93333333
ID131vid2,32.8,39.5625,28.72222222,52.58823529,41.83333333,25.06666667
ID131vid2,32.8,39.5625,28.94444444,51.88235294,41.94444444,24.53333333
ID131vid2,32.53333333,39.9375,28.94444444,51.52941176,42.38888889,24.53333333
ID131vid2,32.53333333,40.3125,29.05555556,50.35294118,41.61111111,24.13333333
ID131vid2,32.53333333,40.8125,29.5,48.94117647,41.27777778,24.33333333
ID131vid2,32.4,41.3125,29.83333333,46.88235294,41.27777778,24.33333333
ID131vid2,32.4,39.75,29.94444444,46.29411765,41.5,24.06666667
ID131vid2,32.26666667,37.0625,29.83333333,45.94117647,41,23.93333333
ID131vid2,31.73333333,42.1875,29.83333333,47.58823529,39.5,24.2
ID131vid2,31.86666667,41.4375,29.83333333,47.70588235,40.05555556,24.2
ID131vid2,31.86666667,38.875,29.83333333,46.88235294,40.5,24.2
ID131vid2,31.46666667,38.375,29.72222222,46.52941176,40.77777778,24.06666667
ID131vid2,31.33333333,38,29.5,47.35294118,41.11111111,23.8
ID131vid2,31.73333333,37.125,29.61111111,45.88235294,42.27777778,23.8
ID131vid2,31.73333333,36.5,29.5,44.94117647,42.38888889,24.06666667
ID131vid2,31.73333333,36.375,29.72222222,44.82352941,42.94444444,24.6
ID131vid2,31.46666667,36.25,29.11111111,45.64705882,46.16666667,24.6
ID131vid2,32.13333333,36.75,28.88888889,44.70588235,45.27777778,25
ID131vid2,32.26666667,36.875,28.88888889,44.35294118,45.61111111,25.8
ID131vid2,32.26666667,37.5,28.88888889,45.05882353,45.61111111,26.33333333
ID131vid2,35.33333333,37.375,28.55555556,46.35294118,46.05555556,26.06666667
ID131vid2,34.66666667,36.875,28.22222222,47.82352941,46.27777778,25.93333333
ID131vid2,31.73333333,36.875,28.11111111,47.23529412,45.94444444,25.8
ID131vid2,31.6,36.75,27.44444444,47.64705882,46.27777778,25.13333333
ID131vid2,32.2,36.125,27,48.11764706,42.55555556,25.13333333
ID131vid2,32.33333333,36.125,26.55555556,47.17647059,41.83333333,25
ID131vid2,32.6,37,25.83333333,46.94117647,41.61111111,24.73333333
ID131vid2,32.73333333,37.75,25.83333333,44.88235294,41.38888889,25.13333333
ID131vid2,32.86666667,38.375,25.27777778,44.41176471,41.05555556,25.26666667
ID131vid2,32.6,37.625,25.5,42.76470588,41.38888889,25.13333333
ID131vid2,32.73333333,36.625,25.5,43.52941176,41.83333333,24.33333333
ID131vid2,32.86666667,35.5,25.27777778,43.41176471,42.61111111,23.93333333
ID131vid2,33.13333333,35.125,25.94444444,41.52941176,45.05555556,23.26666667
ID131vid2,33.13333333,35.75,25.94444444,40.47058824,45.16666667,22.6
ID131vid2,33.26666667,36.5,27.16666667,41.05882353,45.16666667,21.66666667
ID131vid2,33.26666667,36.625,26.94444444,39.88235294,44.83333333,21.53333333
ID131vid2,32.73333333,36.375,27.05555556,39.23529412,44,21.13333333
ID131vid2,32.6,36.25,26.83333333,39.58823529,44.33333333,21.26666667
ID131vid2,32.06666667,35.875,26.94444444,39.23529412,44,24.13333333
ID131vid2,31.93333333,35.375,27.27777778,38.29411765,43.88888889,24
ID131vid2,31.8,35,27.05555556,37.82352941,43.88888889,24.13333333
ID131vid2,31.66666667,35.5,27.38888889,38.17647059,44.22222222,24.53333333
ID131vid2,31.4,35.1875,27.72222222,39.11764706,44.77777778,24.26666667
ID131vid2,31.53333333,35.75,27.5,38.76470588,44.72222222,24.26666667
ID131vid2,31.53333333,33.875,27.61111111,41,44.38888889,25.06666667
ID131vid2,31.66666667,35.375,27.05555556,41.94117647,44.77777778,25.2
ID131vid2,31.4,37.125,27.5,36.41176471,47.77777778,24.6
ID131vid2,31.4,35.625,27.5,36.29411765,47.77777778,25
ID131vid2,31.26666667,35,27.27777778,35.23529412,47.66666667,25
ID131vid2,31.26666667,35.375,27.16666667,34.76470588,45.27777778,24.33333333
ID131vid2,31.13333333,36,27.16666667,35.47058824,45.38888889,23.93333333
ID131vid2,31.13333333,34.875,27.16666667,34.17647059,45.38888889,23.8
ID131vid2,31.53333333,33.625,27.16666667,33.70588235,45.38888889,23.66666667
ID131vid2,31.8,32.6875,27.27777778,34.76470588,45.16666667,23.53333333
ID131vid2,32.06666667,31.9375,27.38888889,35.23529412,45.61111111,24.06666667
ID131vid2,32.06666667,30.375,26.83333333,35.94117647,45.11111111,23.53333333
ID131vid2,32.26666667,31.5625,27.16666667,38.05882353,43,23.66666667
ID131vid2,32.26666667,34.8125,26.94444444,38.52941176,43.44444444,24.6
ID131vid2,31.86666667,30.0625,26.72222222,39,43.55555556,24.6
ID131vid2,31.6,30.1875,26.83333333,42.05882353,45.94444444,25.4
ID131vid2,30.93333333,32.4375,27.72222222,41.11764706,46.16666667,25.66666667
ID131vid2,30.93333333,31.3125,27.61111111,38.29411765,46.38888889,25.66666667
ID131vid2,30.8,30.8125,27.72222222,38.17647059,48,25.4
ID131vid2,31,30.0625,27.83333333,37.70588235,48.88888889,25.26666667
ID131vid2,30.86666667,28.1875,28.61111111,37.47058824,49.55555556,25.53333333
ID131vid2,30.86666667,27.4375,30.27777778,37.58823529,49.77777778,24.8
ID131vid2,30.86666667,29.3125,29.5,37.47058824,50.94444444,23.46666667
ID131vid2,30.73333333,25.5625,27.55555556,38.47058824,51.55555556,22.93333333
ID131vid2,30.73333333,30.5625,26.44444444,39.76470588,52.55555556,23.46666667
ID131vid2,30.86666667,33.3125,25.5,40.58823529,53.11111111,24.53333333
ID131vid2,30.73333333,27.8125,24.38888889,40.05882353,54.66666667,24.26666667
ID131vid2,30.46666667,28.5625,23.83333333,40.29411765,51.66666667,24.4
ID131vid2,30.33333333,29.9375,22.33333333,39.70588235,50.11111111,24.8
ID131vid2,29.93333333,31.3125,22.77777778,39,50.66666667,24.66666667
ID131vid2,29.93333333,31.5625,23.22222222,39.58823529,50.88888889,24.66666667
ID131vid2,29.66666667,31.3125,23.55555556,40.76470588,56.44444444,24.26666667
ID131vid2,29.66666667,30.6875,24.33333333,40.88235294,56.22222222,23.86666667
ID131vid2,29.66666667,33.375,25.11111111,41.35294118,55.88888889,23.86666667
ID131vid2,29.66666667,32.8125,26.05555556,41.94117647,50.33333333,23.6
ID131vid2,28.86666667,28.5625,26.5,41.41176471,50.22222222,23.6
ID131vid2,28.2,31.375,26.27777778,41.05882353,50.33333333,23.6
ID131vid2,28.2,32.6875,26.27777778,42.58823529,50.55555556,23.2
ID131vid2,28.2,31.8125,26.27777778,43.29411765,50.77777778,22.4
ID131vid2,28.06666667,31.25,26.38888889,43.64705882,50.77777778,22.26666667
ID131vid2,28.06666667,31,26.61111111,45.05882353,51.22222222,22.53333333
ID131vid2,27.93333333,30.4375,26.94444444,45.64705882,52.27777778,22.66666667
ID131vid2,27.93333333,30.3125,27.16666667,44.23529412,52.27777778,22.53333333
ID131vid2,27.93333333,29.9375,27.72222222,43.17647059,55.94444444,22.53333333
ID131vid2,27.93333333,29.6875,28.83333333,43.29411765,55.83333333,22.66666667
ID131vid2,27.93333333,29.8125,28.38888889,42.70588235,55.72222222,22.93333333
ID131vid2,27.93333333,30.1875,28.61111111,42,54.33333333,23.33333333
ID131vid2,27.93333333,29.6875,28.5,41.88235294,54.33333333,23.33333333
ID131vid2,27.8,28.8125,28.5,42.23529412,54.22222222,23.6
ID131vid2,27.66666667,29.4375,28.5,42.23529412,54.11111111,23.06666667
ID131vid2,27.8,30.0625,29.94444444,41.88235294,53.16666667,23.2
ID131vid2,27.66666667,29.5625,30.38888889,43.29411765,52.88888889,22.8
ID131vid2,27.53333333,29.1875,30.83333333,43.88235294,52.33333333,22.8
ID131vid2,27.4,29.6875,31.05555556,43.17647059,52.44444444,22.4
